transaction_id,timestamp,amount,transaction_status,fraud_flag,user_id,receiver_id
TXN0000099639,2024-01-15 20:01:50,1564,SUCCESS,0,53,23
TXN0000124795,2024-12-28 11:11:49,2291,SUCCESS,0,17,14
TXN0000093495,2024-12-22 17:56:07,1275,SUCCESS,0,174,24
TXN0000130278,2024-11-04 08:42:02,620,SUCCESS,0,55,7
TXN0000092991,2024-04-14 21:50:08,1855,SUCCESS,0,376,4
TXN0000135986,2024-10-06 12:37:17,692,SUCCESS,0,283,12
TXN0000027690,2024-10-06 07:39:43,1678,SUCCESS,0,236,8
TXN0000059410,2024-10-21 22:40:10,325,SUCCESS,0,73,7
TXN0000166862,2024-04-09 19:55:45,2148,SUCCESS,0,41,19
TXN0000146304,2024-10-05 11:42:31,3195,SUCCESS,0,151,23
TXN0000152522,2024-11-17 14:18:36,1151,SUCCESS,0,120,3
TXN0000077954,2024-03-25 11:28:00,262,SUCCESS,0,135,1
TXN0000137121,2024-08-20 09:12:29,89,SUCCESS,0,312,10
TXN0000118737,2024-08-13 23:29:38,2080,SUCCESS,0,284,39
TXN0000034914,2024-01-25 16:39:47,272,SUCCESS,0,22,7
TXN0000229500,2024-03-21 22:22:23,2978,SUCCESS,0,47,26
TXN0000041117,2024-12-19 19:44:33,483,SUCCESS,0,179,27
TXN0000167560,2024-12-05 14:12:54,118,SUCCESS,0,267,24
TXN0000039077,2024-09-30 16:15:53,2769,SUCCESS,0,225,27
TXN0000207667,2024-02-14 11:52:47,622,SUCCESS,0,327,15
TXN0000088690,2024-07-14 14:27:10,369,SUCCESS,0,50,25
TXN0000086633,2024-06-01 08:26:16,2521,SUCCESS,0,279,17
TXN0000117956,2024-10-25 18:15:27,194,SUCCESS,0,214,9
TXN0000208326,2024-11-05 20:16:06,1729,SUCCESS,0,131,5
TXN0000139740,2024-06-17 10:40:09,254,SUCCESS,0,10,22
TXN0000052040,2024-07-14 15:41:42,1036,SUCCESS,0,65,15
TXN0000161076,2024-07-24 17:39:33,411,SUCCESS,0,236,27
TXN0000194471,2024-04-21 19:32:20,233,SUCCESS,0,200,19
TXN0000118906,2024-04-02 21:15:51,5724,SUCCESS,0,141,7
TXN0000085430,2024-10-03 11:27:47,345,SUCCESS,0,243,34
TXN0000016799,2024-08-01 18:55:36,3287,SUCCESS,0,313,35
TXN0000210941,2024-03-06 20:03:43,87,SUCCESS,0,281,5
TXN0000044956,2024-09-16 19:12:16,5848,SUCCESS,0,95,21
TXN0000090120,2024-04-21 11:40:56,1166,FAILED,0,104,16
TXN0000070839,2024-09-18 10:28:23,547,SUCCESS,0,2,1
TXN0000153717,2024-01-10 09:54:51,456,SUCCESS,0,287,37
TXN0000103388,2024-09-14 19:16:06,79,SUCCESS,0,102,9
TXN0000209818,2024-11-21 09:58:26,2316,SUCCESS,0,244,27
TXN0000034427,2024-06-28 22:31:11,412,FAILED,0,379,4
TXN0000195761,2024-02-08 18:07:28,710,SUCCESS,0,328,27
TXN0000007525,2024-11-25 12:50:11,872,SUCCESS,0,45,24
TXN0000141916,2024-07-23 08:30:50,622,SUCCESS,0,14,22
TXN0000141773,2024-08-24 17:41:21,584,SUCCESS,0,264,24
TXN0000172969,2024-04-15 20:49:40,408,SUCCESS,0,103,35
TXN0000024550,2024-03-07 22:53:11,3621,SUCCESS,0,11,23
TXN0000013796,2024-08-18 03:33:26,7835,FAILED,0,50,7
TXN0000058447,2024-03-01 13:35:25,228,SUCCESS,0,116,9
TXN0000206406,2024-10-30 12:46:24,327,SUCCESS,0,193,5
TXN0000093560,2024-10-16 12:45:16,156,SUCCESS,0,78,31
TXN0000214252,2024-08-14 20:39:56,339,SUCCESS,0,96,37
TXN0000095817,2024-09-17 10:33:59,2040,SUCCESS,0,56,20
TXN0000063146,2024-12-11 13:36:54,2718,SUCCESS,0,234,16
TXN0000011869,2024-10-27 18:33:00,321,SUCCESS,0,55,2
TXN0000234748,2024-10-25 12:10:22,1202,SUCCESS,0,129,23
TXN0000149559,2024-09-23 10:18:01,587,SUCCESS,0,124,27
TXN0000198782,2024-06-16 08:56:37,5004,SUCCESS,0,177,23
TXN0000121587,2024-03-31 16:41:17,1414,SUCCESS,0,123,17
TXN0000195156,2024-12-12 13:16:17,2127,SUCCESS,0,128,21
TXN0000101233,2024-12-16 11:53:20,159,SUCCESS,0,64,12
TXN0000206965,2024-12-04 19:43:10,327,SUCCESS,0,229,14
TXN0000216659,2024-06-07 19:48:48,738,SUCCESS,0,28,17
TXN0000246233,2024-07-29 09:54:47,787,SUCCESS,0,55,11
TXN0000207395,2024-07-16 17:07:13,525,SUCCESS,0,3,27
TXN0000164223,2024-03-18 15:47:20,1953,SUCCESS,0,78,16
TXN0000174310,2024-08-18 01:42:39,180,SUCCESS,0,73,6
TXN0000096408,2024-12-10 12:31:19,1211,SUCCESS,0,70,27
TXN0000230359,2024-01-02 08:39:51,507,SUCCESS,0,173,5
TXN0000079716,2024-12-23 20:35:32,65,SUCCESS,0,230,3
TXN0000234909,2024-10-16 14:27:20,1643,SUCCESS,0,20,21
TXN0000216564,2024-06-29 15:23:11,1103,SUCCESS,0,180,32
TXN0000001055,2024-02-19 17:37:48,249,SUCCESS,0,21,4
TXN0000082091,2024-01-01 10:02:30,2199,SUCCESS,0,218,20
TXN0000030211,2024-09-10 12:06:21,982,SUCCESS,0,200,24
TXN0000134002,2024-06-22 17:46:55,1465,SUCCESS,0,193,21
TXN0000040999,2024-06-28 13:45:12,397,SUCCESS,0,27,6
TXN0000013328,2024-03-17 15:34:42,940,SUCCESS,0,177,17
TXN0000055724,2024-03-07 13:39:18,756,SUCCESS,0,201,26
TXN0000223215,2024-08-13 20:09:09,269,SUCCESS,0,234,12
TXN0000071605,2024-03-30 17:16:43,285,SUCCESS,0,298,18
TXN0000163161,2024-04-03 06:21:42,899,SUCCESS,0,208,11
TXN0000237245,2024-05-13 19:58:40,535,SUCCESS,0,55,11
TXN0000209633,2024-01-30 19:13:06,2290,SUCCESS,0,141,9
TXN0000200791,2024-10-23 17:29:08,78,SUCCESS,0,31,4
TXN0000021412,2024-03-05 09:55:40,808,SUCCESS,0,119,17
TXN0000064159,2024-05-19 13:52:44,314,FAILED,0,138,17
TXN0000094605,2024-11-20 19:06:28,315,SUCCESS,0,34,29
TXN0000106249,2024-07-20 11:30:37,339,SUCCESS,0,66,25
TXN0000006249,2024-05-26 21:59:34,740,SUCCESS,0,15,2
TXN0000199073,2024-06-18 16:09:53,1466,SUCCESS,0,138,17
TXN0000189478,2024-08-23 17:06:24,1066,SUCCESS,0,252,14
TXN0000222837,2024-04-16 16:21:46,767,SUCCESS,0,227,1
TXN0000184505,2024-07-30 17:14:27,1010,SUCCESS,0,143,28
TXN0000222459,2024-10-08 19:18:46,88,SUCCESS,0,276,10
TXN0000067227,2024-03-19 12:57:58,826,SUCCESS,0,216,16
TXN0000113366,2024-11-30 14:52:27,772,SUCCESS,0,228,28
TXN0000134089,2024-09-12 12:09:51,5431,SUCCESS,0,93,38
TXN0000081910,2024-11-07 17:01:01,300,SUCCESS,0,35,9
TXN0000177078,2024-11-05 07:30:32,637,SUCCESS,0,271,9
TXN0000031838,2024-02-20 15:05:06,1630,SUCCESS,0,366,33
TXN0000226920,2024-04-22 10:34:03,441,SUCCESS,0,243,17
TXN0000039853,2024-06-20 11:03:49,1124,SUCCESS,0,21,8
TXN0000200435,2024-10-26 05:19:33,761,SUCCESS,0,91,17
TXN0000110015,2024-04-20 11:26:02,909,SUCCESS,0,198,27
TXN0000212813,2024-08-05 15:40:45,1474,SUCCESS,0,132,4
TXN0000081908,2024-01-06 17:15:59,123,SUCCESS,0,218,30
TXN0000125987,2024-02-26 09:21:09,133,SUCCESS,0,303,28
TXN0000073226,2024-07-12 13:35:12,7465,SUCCESS,0,67,8
TXN0000154684,2024-03-04 14:28:51,315,SUCCESS,0,223,17
TXN0000172790,2024-02-09 07:00:06,2877,SUCCESS,0,217,7
TXN0000036659,2024-06-26 00:09:27,1798,SUCCESS,0,248,35
TXN0000186084,2024-11-02 20:54:15,1143,SUCCESS,0,174,8
TXN0000197962,2024-11-01 23:45:04,1750,SUCCESS,0,85,27
TXN0000082777,2024-02-21 16:08:34,783,SUCCESS,0,243,9
TXN0000041519,2024-03-10 13:05:13,71,SUCCESS,0,141,28
TXN0000030232,2024-06-20 23:28:58,3549,SUCCESS,0,117,25
TXN0000237860,2024-07-03 16:43:15,427,SUCCESS,0,309,7
TXN0000114257,2024-01-20 17:46:13,3707,SUCCESS,0,343,27
TXN0000144132,2024-06-14 08:33:22,1729,SUCCESS,0,255,23
TXN0000180663,2024-04-10 11:50:05,1019,FAILED,0,188,31
TXN0000097391,2024-10-15 09:58:28,912,SUCCESS,0,111,4
TXN0000233060,2024-05-22 21:09:14,5946,SUCCESS,0,193,7
TXN0000074076,2024-08-28 00:20:23,531,SUCCESS,0,70,24
TXN0000078680,2024-11-03 18:47:56,332,SUCCESS,0,168,12
TXN0000142949,2024-02-11 15:39:26,536,SUCCESS,0,75,22
TXN0000173288,2024-10-28 21:07:52,603,SUCCESS,0,21,6
TXN0000062085,2024-02-04 20:08:52,195,SUCCESS,0,266,1
TXN0000127933,2024-04-19 22:38:52,1551,SUCCESS,0,197,27
TXN0000194528,2024-03-04 20:18:17,244,FAILED,0,265,5
TXN0000017025,2024-07-22 21:50:10,1490,SUCCESS,0,241,7
TXN0000232069,2024-04-24 18:10:09,381,SUCCESS,0,46,25
TXN0000232138,2024-03-18 23:51:18,606,SUCCESS,0,43,28
TXN0000181039,2024-10-20 02:33:49,1028,SUCCESS,0,253,20
TXN0000101037,2024-12-14 09:17:19,3509,SUCCESS,0,295,17
TXN0000200047,2024-05-19 22:49:36,1809,SUCCESS,0,336,17
TXN0000242589,2024-01-06 17:41:18,246,SUCCESS,0,12,31
TXN0000162514,2024-02-12 11:47:32,194,SUCCESS,0,104,21
TXN0000053418,2024-05-16 11:33:32,60,SUCCESS,0,41,14
TXN0000183967,2024-12-23 17:24:16,1576,SUCCESS,0,61,33
TXN0000228444,2024-11-22 20:45:01,154,SUCCESS,0,358,1
TXN0000217925,2024-12-13 17:01:12,727,SUCCESS,0,103,11
TXN0000126718,2024-02-18 07:15:42,767,SUCCESS,0,115,5
TXN0000050557,2024-06-10 12:13:39,2201,FAILED,0,180,28
TXN0000174043,2024-05-19 11:28:06,496,SUCCESS,0,80,17
TXN0000238168,2024-06-09 21:37:21,1473,SUCCESS,0,97,23
TXN0000199906,2024-01-22 11:46:31,532,SUCCESS,0,100,27
TXN0000133726,2024-09-29 19:08:27,1019,SUCCESS,0,31,4
TXN0000130003,2024-04-29 18:57:16,436,SUCCESS,0,218,22
TXN0000234830,2024-08-12 18:31:52,300,SUCCESS,0,141,22
TXN0000005091,2024-10-23 19:54:42,4619,SUCCESS,0,225,28
TXN0000063098,2024-03-28 16:03:25,1376,SUCCESS,0,65,16
TXN0000239100,2024-12-01 17:06:03,2397,SUCCESS,0,86,22
TXN0000032267,2024-12-25 21:51:04,86,SUCCESS,0,190,2
TXN0000226313,2024-12-24 23:47:15,955,SUCCESS,0,303,7
TXN0000021164,2024-09-09 20:05:51,44,SUCCESS,0,138,4
TXN0000046491,2024-06-06 18:59:00,5540,SUCCESS,0,5,16
TXN0000095059,2024-04-05 07:37:14,446,SUCCESS,1,312,14
TXN0000057117,2024-07-02 20:27:13,670,SUCCESS,0,277,9
TXN0000049978,2024-08-09 08:25:25,354,SUCCESS,0,293,7
TXN0000152752,2024-03-07 03:42:14,226,SUCCESS,0,187,5
TXN0000082976,2024-09-20 20:22:46,875,SUCCESS,0,124,18
TXN0000112593,2024-11-20 19:32:13,917,SUCCESS,0,332,4
TXN0000008688,2024-02-28 12:30:11,226,SUCCESS,0,31,6
TXN0000139243,2024-08-16 10:09:23,1142,SUCCESS,0,24,7
TXN0000236945,2024-11-06 22:36:42,2052,SUCCESS,0,369,17
TXN0000097417,2024-08-18 07:16:40,423,SUCCESS,0,55,2
TXN0000207495,2024-05-20 17:59:42,329,SUCCESS,0,78,7
TXN0000013084,2024-04-21 17:06:52,5026,SUCCESS,0,371,17
TXN0000139009,2024-07-28 11:42:27,2605,FAILED,0,261,27
TXN0000091136,2024-11-29 13:07:15,655,SUCCESS,0,227,1
TXN0000241098,2024-11-27 22:27:01,572,SUCCESS,0,3,7
TXN0000088288,2024-04-01 10:57:12,463,SUCCESS,0,313,29
TXN0000127004,2024-04-20 20:35:38,1310,SUCCESS,0,180,3
TXN0000056181,2024-01-02 12:55:09,303,SUCCESS,0,84,24
TXN0000011044,2024-09-25 22:15:49,174,SUCCESS,0,317,17
TXN0000249587,2024-12-21 16:01:10,399,SUCCESS,0,249,6
TXN0000099982,2024-01-20 08:23:19,1270,SUCCESS,0,18,5
TXN0000189155,2024-10-09 21:30:28,502,FAILED,0,124,14
TXN0000120143,2024-01-27 18:13:12,481,SUCCESS,0,209,7
TXN0000028863,2024-11-18 08:23:53,160,SUCCESS,0,29,7
TXN0000030077,2024-01-09 00:36:08,159,SUCCESS,0,190,24
TXN0000211557,2024-04-24 20:45:10,337,FAILED,0,206,8
TXN0000056368,2024-04-02 14:50:34,956,SUCCESS,0,27,8
TXN0000216000,2024-12-25 10:27:59,358,SUCCESS,0,180,7
TXN0000106965,2024-11-17 08:04:19,899,SUCCESS,0,67,40
TXN0000118012,2024-05-02 15:43:13,114,SUCCESS,0,390,31
TXN0000197669,2024-12-23 11:59:22,445,SUCCESS,0,41,4
TXN0000236608,2024-09-08 12:00:41,265,SUCCESS,0,157,14
TXN0000198369,2024-01-26 11:57:32,632,SUCCESS,0,192,28
TXN0000247203,2024-03-12 10:21:58,296,SUCCESS,0,52,31
TXN0000243661,2024-04-25 18:21:01,335,FAILED,0,257,27
TXN0000226955,2024-02-24 11:12:19,417,SUCCESS,0,261,4
TXN0000146006,2024-02-12 14:39:22,471,SUCCESS,0,348,33
TXN0000186027,2024-10-20 19:11:35,114,FAILED,0,125,23
TXN0000150827,2024-04-08 20:09:46,543,SUCCESS,0,189,27
TXN0000051336,2024-05-21 17:11:51,403,SUCCESS,0,63,2
TXN0000217167,2024-12-07 15:19:27,3659,SUCCESS,0,225,17
TXN0000052491,2024-10-11 14:20:07,3962,SUCCESS,0,47,15
TXN0000208256,2024-04-11 22:19:25,2353,SUCCESS,0,97,29
TXN0000014343,2024-06-29 21:48:21,416,SUCCESS,0,357,17
TXN0000123858,2024-07-04 13:53:41,573,SUCCESS,0,257,7
TXN0000125354,2024-07-15 12:14:16,1233,SUCCESS,0,229,11
TXN0000117874,2024-09-11 08:22:25,464,SUCCESS,0,55,10
TXN0000110638,2024-06-06 22:10:42,743,SUCCESS,0,134,19
TXN0000219618,2024-11-22 23:50:44,71,SUCCESS,0,41,7
TXN0000064438,2024-06-22 17:43:55,1650,SUCCESS,0,127,17
TXN0000013067,2024-08-19 20:02:06,510,SUCCESS,0,152,21
TXN0000215721,2024-06-09 08:33:44,4364,SUCCESS,0,60,15
TXN0000150995,2024-04-25 20:18:09,342,SUCCESS,0,346,5
TXN0000137756,2024-08-15 21:45:51,281,SUCCESS,0,62,27
TXN0000162695,2024-10-24 17:56:49,1355,SUCCESS,0,258,11
TXN0000180506,2024-04-07 13:12:15,307,SUCCESS,0,347,3
TXN0000033484,2024-04-25 18:00:32,1826,SUCCESS,0,12,1
TXN0000105305,2024-10-11 21:33:50,209,SUCCESS,0,261,4
TXN0000023884,2024-05-26 20:59:24,991,SUCCESS,0,374,22
TXN0000134270,2024-06-26 15:40:48,433,SUCCESS,0,167,16
TXN0000112615,2024-11-02 09:50:30,114,FAILED,0,274,3
TXN0000064073,2024-11-28 10:58:03,1861,SUCCESS,0,44,1
TXN0000107626,2024-02-05 21:07:27,342,SUCCESS,0,157,27
TXN0000244329,2024-08-06 19:21:09,216,SUCCESS,0,217,7
TXN0000090460,2024-06-09 17:30:27,786,SUCCESS,0,45,26
TXN0000218855,2024-05-08 19:08:05,1247,FAILED,0,94,6
TXN0000234144,2024-10-01 10:14:37,313,SUCCESS,0,319,23
TXN0000208110,2024-02-28 11:42:30,84,SUCCESS,0,257,24
TXN0000108277,2024-08-23 19:00:20,50,SUCCESS,0,110,21
TXN0000147349,2024-03-13 18:33:37,353,SUCCESS,0,135,22
TXN0000052517,2024-07-02 16:18:47,854,SUCCESS,0,307,20
TXN0000081064,2024-12-14 18:23:31,110,SUCCESS,0,143,23
TXN0000195828,2024-07-31 10:56:25,868,SUCCESS,0,126,3
TXN0000184468,2024-09-21 10:54:01,6584,SUCCESS,0,174,28
TXN0000121051,2024-08-03 09:29:55,119,SUCCESS,0,115,1
TXN0000196635,2024-04-15 10:02:56,275,SUCCESS,0,370,12
TXN0000234843,2024-05-09 21:53:12,430,SUCCESS,0,270,1
TXN0000179832,2024-11-28 12:08:34,2133,SUCCESS,0,231,24
TXN0000232617,2024-02-13 20:06:21,254,SUCCESS,0,135,25
TXN0000010614,2024-02-14 11:46:03,780,SUCCESS,0,378,17
TXN0000227322,2024-04-10 13:51:55,541,SUCCESS,0,115,8
TXN0000160324,2024-06-04 21:46:17,392,SUCCESS,0,288,12
TXN0000233537,2024-12-03 21:25:11,192,SUCCESS,0,105,1
TXN0000054421,2024-04-16 12:37:11,307,SUCCESS,0,172,21
TXN0000188698,2024-02-02 16:18:13,188,FAILED,0,12,12
TXN0000243849,2024-05-04 18:08:03,3043,SUCCESS,0,246,12
TXN0000223406,2024-05-24 09:02:08,1520,SUCCESS,0,68,22
TXN0000096338,2024-12-23 23:00:44,423,SUCCESS,0,229,30
TXN0000242075,2024-08-28 16:01:39,168,SUCCESS,0,177,29
TXN0000150509,2024-12-26 11:51:28,94,SUCCESS,0,91,23
TXN0000165558,2024-12-21 17:06:47,2790,SUCCESS,0,126,13
TXN0000097857,2024-08-06 14:38:45,494,SUCCESS,0,27,23
TXN0000208020,2024-08-04 00:59:50,518,SUCCESS,0,12,25
TXN0000175961,2024-07-28 15:01:55,550,SUCCESS,0,21,29
TXN0000070535,2024-03-18 12:51:21,81,SUCCESS,0,70,1
TXN0000121069,2024-08-06 10:22:39,139,SUCCESS,0,82,1
TXN0000221998,2024-10-27 13:34:33,332,SUCCESS,0,190,26
TXN0000101442,2024-04-23 10:00:50,3461,SUCCESS,0,56,13
TXN0000141180,2024-04-12 18:58:04,4737,SUCCESS,0,143,27
TXN0000196041,2024-12-13 03:10:06,89,SUCCESS,0,225,16
TXN0000165215,2024-07-24 10:31:26,137,SUCCESS,0,147,27
TXN0000027434,2024-05-23 13:53:10,504,SUCCESS,0,228,23
TXN0000122923,2024-05-19 21:26:02,429,SUCCESS,0,2,19
TXN0000150184,2024-05-22 22:56:30,1194,SUCCESS,0,288,23
TXN0000102070,2024-08-22 13:49:00,407,SUCCESS,0,185,14
TXN0000135671,2024-02-14 00:50:17,5458,SUCCESS,0,21,19
TXN0000159550,2024-11-27 17:49:28,2186,SUCCESS,0,135,17
TXN0000132779,2024-07-22 01:50:02,574,SUCCESS,0,170,7
TXN0000158853,2024-04-11 17:11:34,1130,SUCCESS,0,55,21
TXN0000135862,2024-01-10 13:59:28,122,SUCCESS,0,193,17
TXN0000232044,2024-10-22 03:55:42,942,SUCCESS,0,243,17
TXN0000092258,2024-07-11 18:59:54,5817,SUCCESS,0,20,16
TXN0000054520,2024-02-04 20:26:04,559,SUCCESS,0,210,19
TXN0000057182,2024-07-22 21:30:10,59,FAILED,0,1,33
TXN0000239008,2024-02-02 12:10:32,657,SUCCESS,0,72,1
TXN0000020803,2024-06-16 13:45:48,2112,SUCCESS,0,289,4
TXN0000142016,2024-08-29 19:50:53,730,SUCCESS,0,39,28
TXN0000071131,2024-05-31 08:42:12,2783,SUCCESS,0,47,10
TXN0000131022,2024-05-30 12:40:30,4967,SUCCESS,0,28,28
TXN0000034339,2024-07-14 20:41:26,4320,SUCCESS,0,340,2
TXN0000248464,2024-09-10 12:26:48,244,SUCCESS,0,126,7
TXN0000056980,2024-06-16 18:59:57,4649,SUCCESS,0,213,39
TXN0000130287,2024-11-10 18:00:11,121,SUCCESS,0,272,6
TXN0000040332,2024-06-03 19:21:29,2937,SUCCESS,0,99,33
TXN0000020630,2024-11-27 15:12:00,1077,SUCCESS,0,78,3
TXN0000040821,2024-11-11 16:41:59,819,SUCCESS,0,369,10
TXN0000025706,2024-09-24 21:56:17,148,SUCCESS,0,132,7
TXN0000219190,2024-01-12 22:47:48,127,SUCCESS,0,393,37
TXN0000165685,2024-02-19 19:39:15,767,SUCCESS,0,55,7
TXN0000129839,2024-10-24 17:51:33,20625,FAILED,0,348,30
TXN0000008214,2024-01-21 22:58:59,10396,SUCCESS,0,234,10
TXN0000118327,2024-05-14 20:22:19,1833,SUCCESS,0,269,10
TXN0000050737,2024-04-19 16:14:06,550,SUCCESS,0,227,19
TXN0000004083,2024-02-24 22:55:33,255,SUCCESS,0,174,8
TXN0000123289,2024-08-22 12:37:08,5798,SUCCESS,0,277,12
TXN0000045316,2024-04-27 11:57:42,416,SUCCESS,0,277,16
TXN0000166121,2024-04-14 17:27:15,1007,SUCCESS,0,120,27
TXN0000043647,2024-01-07 13:40:41,5199,SUCCESS,0,21,13
TXN0000005298,2024-04-22 10:07:15,74,SUCCESS,0,217,22
TXN0000241370,2024-09-13 17:45:54,295,FAILED,0,46,22
TXN0000236530,2024-06-24 00:40:59,904,SUCCESS,0,337,4
TXN0000128185,2024-08-26 18:48:36,866,SUCCESS,0,55,3
TXN0000066379,2024-03-08 18:06:00,727,SUCCESS,0,54,22
TXN0000217763,2024-03-11 05:12:06,3694,SUCCESS,0,81,16
TXN0000019927,2024-01-03 07:29:49,78,SUCCESS,0,27,9
TXN0000072675,2024-09-27 22:55:07,511,SUCCESS,0,64,17
TXN0000108150,2024-05-15 17:20:32,76,SUCCESS,0,119,25
TXN0000063874,2024-01-20 13:33:15,10413,SUCCESS,0,64,9
TXN0000052934,2024-12-19 08:26:53,279,SUCCESS,0,141,8
TXN0000064789,2024-02-17 19:29:56,377,FAILED,0,280,7
TXN0000163135,2024-04-18 21:51:19,789,SUCCESS,0,282,28
TXN0000065932,2024-03-23 19:54:27,618,SUCCESS,0,240,10
TXN0000167410,2024-06-05 10:15:01,280,SUCCESS,0,177,25
TXN0000056512,2024-07-11 14:01:38,417,SUCCESS,0,120,19
TXN0000037205,2024-10-01 17:18:40,408,SUCCESS,0,228,20
TXN0000170487,2024-01-12 05:53:41,168,SUCCESS,0,69,23
TXN0000159340,2024-09-13 08:38:54,126,SUCCESS,0,286,16
TXN0000051809,2024-12-13 12:02:20,209,SUCCESS,0,229,9
TXN0000028629,2024-08-04 09:04:46,259,SUCCESS,0,143,3
TXN0000207763,2024-10-11 21:42:56,310,SUCCESS,0,80,5
TXN0000029486,2024-10-06 11:17:34,1484,SUCCESS,0,172,22
TXN0000228884,2024-01-16 13:09:05,1618,SUCCESS,0,309,40
TXN0000033665,2024-12-20 17:47:44,1492,SUCCESS,0,153,7
TXN0000012492,2024-03-10 22:55:07,184,SUCCESS,0,50,5
TXN0000237857,2024-05-19 12:45:20,131,SUCCESS,0,166,24
TXN0000190936,2024-06-05 18:20:53,1771,SUCCESS,0,93,32
TXN0000176176,2024-05-21 18:35:25,2284,SUCCESS,0,207,22
TXN0000119629,2024-12-04 12:19:24,3773,SUCCESS,0,104,13
TXN0000135436,2024-01-09 12:30:39,256,SUCCESS,0,45,17
TXN0000073805,2024-08-25 20:46:27,514,SUCCESS,0,46,19
TXN0000148817,2024-09-03 00:01:31,270,FAILED,0,84,8
TXN0000010753,2024-08-26 21:28:15,337,SUCCESS,0,178,17
TXN0000078694,2024-08-30 00:37:19,1835,SUCCESS,0,55,25
TXN0000000042,2024-10-29 12:54:28,4309,SUCCESS,0,38,8
TXN0000152941,2024-11-19 13:24:54,3745,SUCCESS,0,18,17
TXN0000185718,2024-09-11 19:16:06,559,SUCCESS,0,141,2
TXN0000206089,2024-03-25 17:07:59,4359,SUCCESS,0,211,29
TXN0000028279,2024-07-04 11:01:46,667,SUCCESS,0,120,22
TXN0000163502,2024-12-10 21:15:47,92,SUCCESS,0,210,19
TXN0000188715,2024-01-19 00:38:19,747,SUCCESS,0,88,24
TXN0000128483,2024-07-14 21:24:23,1457,SUCCESS,0,112,14
TXN0000126986,2024-08-04 02:40:22,3120,SUCCESS,0,12,13
TXN0000207824,2024-03-29 18:42:24,150,SUCCESS,0,106,8
TXN0000122821,2024-09-06 17:40:51,2850,SUCCESS,0,302,17
TXN0000169437,2024-12-06 09:50:44,1786,SUCCESS,0,91,31
TXN0000074818,2024-08-17 09:30:18,221,SUCCESS,0,124,23
TXN0000023460,2024-01-18 19:34:04,176,SUCCESS,0,48,4
TXN0000186927,2024-10-23 16:32:24,1405,SUCCESS,0,5,12
TXN0000058579,2024-03-30 21:36:34,47,SUCCESS,0,19,14
TXN0000116268,2024-06-20 21:42:10,1426,SUCCESS,0,227,7
TXN0000084047,2024-09-02 15:17:08,1213,SUCCESS,0,340,27
TXN0000220229,2024-12-26 01:52:30,540,SUCCESS,0,21,10
TXN0000077845,2024-07-01 22:27:26,6138,SUCCESS,0,201,9
TXN0000227855,2024-12-13 00:40:19,516,SUCCESS,0,217,7
TXN0000066825,2024-01-25 22:23:01,746,SUCCESS,0,63,7
TXN0000003492,2024-03-13 22:09:21,615,SUCCESS,0,10,31
TXN0000166674,2024-07-02 16:35:21,209,SUCCESS,0,320,2
TXN0000093236,2024-08-06 20:46:09,1277,SUCCESS,0,158,21
TXN0000231357,2024-06-30 11:17:41,304,SUCCESS,0,79,23
TXN0000064970,2024-01-01 08:20:37,176,SUCCESS,0,364,28
TXN0000065758,2024-09-01 16:37:43,237,SUCCESS,0,55,15
TXN0000092827,2024-10-01 19:30:30,153,SUCCESS,0,319,7
TXN0000108405,2024-11-10 15:55:26,161,FAILED,0,223,1
TXN0000006501,2024-08-18 11:17:30,1621,SUCCESS,0,206,14
TXN0000218947,2024-03-08 06:27:29,742,SUCCESS,0,187,30
TXN0000036294,2024-06-20 20:32:55,1101,SUCCESS,0,246,16
TXN0000064258,2024-01-19 18:17:09,303,SUCCESS,0,90,9
TXN0000062463,2024-01-12 12:20:32,422,SUCCESS,0,107,24
TXN0000210517,2024-08-20 09:50:27,124,SUCCESS,0,186,31
TXN0000103480,2024-09-09 19:20:34,455,SUCCESS,0,102,22
TXN0000094843,2024-01-25 14:26:21,1135,SUCCESS,0,280,7
TXN0000016755,2024-05-19 16:23:07,1597,SUCCESS,0,19,37
TXN0000228362,2024-09-16 21:10:30,691,SUCCESS,0,379,19
TXN0000226199,2024-06-11 22:59:38,258,SUCCESS,0,191,17
TXN0000059009,2024-08-15 14:55:26,190,SUCCESS,0,3,14
TXN0000027971,2024-01-04 14:57:49,4524,SUCCESS,0,173,1
TXN0000082725,2024-12-25 22:28:52,161,SUCCESS,0,42,2
TXN0000182730,2024-03-12 20:55:20,617,SUCCESS,0,46,16
TXN0000041041,2024-04-05 09:39:36,3222,SUCCESS,0,63,22
TXN0000060903,2024-02-05 15:27:09,2160,SUCCESS,0,10,2
TXN0000201097,2024-06-14 13:28:32,1457,SUCCESS,0,223,10
TXN0000040390,2024-01-22 13:39:04,2162,SUCCESS,0,172,16
TXN0000235666,2024-06-13 02:34:48,2412,SUCCESS,0,62,14
TXN0000172488,2024-01-15 11:42:18,544,SUCCESS,0,272,10
TXN0000132461,2024-02-03 10:42:42,875,SUCCESS,0,174,23
TXN0000067503,2024-11-26 12:25:02,1434,FAILED,0,128,4
TXN0000163417,2024-03-14 18:30:59,227,SUCCESS,0,376,1
TXN0000238397,2024-02-05 16:23:57,346,SUCCESS,0,115,17
TXN0000194821,2024-06-26 21:39:52,2541,SUCCESS,0,134,28
TXN0000118874,2024-11-21 19:43:19,731,SUCCESS,0,218,33
